ID,Label
http://www.wikidata.org/entity/Q1198750,Finian's Rainbow
http://www.wikidata.org/entity/Q1199128,Shall We Dance?
http://www.wikidata.org/entity/Q1199372,Mr. Saturday Night
http://www.wikidata.org/entity/Q1199837,Jaws 3-D
http://www.wikidata.org/entity/Q1199839,Jaws: The Revenge
http://www.wikidata.org/entity/Q1199869,Hold-Up
http://www.wikidata.org/entity/Q1199960,StreetDance 3D
http://www.wikidata.org/entity/Q12006689,Tomme Tønner 2 – Det brune gullet
http://www.wikidata.org/entity/Q12008230,Legenda No. 17
http://www.wikidata.org/entity/Q12034613,Líbáš jako ďábel
http://www.wikidata.org/entity/Q12036415,Marhuľový ostrov
http://www.wikidata.org/entity/Q1206871,Devil's Island
http://www.wikidata.org/entity/Q1208653,Diamant 13
http://www.wikidata.org/entity/Q12100134,3 Strikes
http://www.wikidata.org/entity/Q1210033,Dickie Roberts: Former Child Star
http://www.wikidata.org/entity/Q12102774,"Bless Me, Ultima"
http://www.wikidata.org/entity/Q1210485,Didi – Der Experte
http://www.wikidata.org/entity/Q12106874,Chicago 10
http://www.wikidata.org/entity/Q1210771,"The 5,000 Fingers of Dr. T."
http://www.wikidata.org/entity/Q1211143,Angela's Ashes
http://www.wikidata.org/entity/Q1211239,The Band's Visit
http://www.wikidata.org/entity/Q1211313,20 Million Miles to Earth
http://www.wikidata.org/entity/Q1212210,Daddy's Dyin': Who's Got the Will?
http://www.wikidata.org/entity/Q12124671,Grimm's Snow White
http://www.wikidata.org/entity/Q12124897,House Party 3
http://www.wikidata.org/entity/Q12125177,It's a Disaster
http://www.wikidata.org/entity/Q12125715,L!fe Happens
http://www.wikidata.org/entity/Q12125796,Locker 13
http://www.wikidata.org/entity/Q12126454,Nativity 2: Danger in the Manger
http://www.wikidata.org/entity/Q1212658,The Woman with the 5 Elephants
http://www.wikidata.org/entity/Q12126609,No Subtitles Necessary: Laszlo & Vilmos
http://www.wikidata.org/entity/Q1212664,My Teacher's Wife
http://www.wikidata.org/entity/Q1212682,Ms. 45
http://www.wikidata.org/entity/Q12126865,Papadopoulos & Sons
http://www.wikidata.org/entity/Q12128536,Sunlight Jr.
http://www.wikidata.org/entity/Q1212912,1969
http://www.wikidata.org/entity/Q1212928,The French Lieutenant's Woman
http://www.wikidata.org/entity/Q1213118,"See No Evil, Hear No Evil"
http://www.wikidata.org/entity/Q1213415,Le Cœur des hommes
http://www.wikidata.org/entity/Q1213427,Vanishing on 7th Street
http://www.wikidata.org/entity/Q12138301,Mr. Average
http://www.wikidata.org/entity/Q1213942,Class of 1984
http://www.wikidata.org/entity/Q12143588,Colt 45
http://www.wikidata.org/entity/Q12144078,La Crème de la crème
http://www.wikidata.org/entity/Q1214555,Les Amants du Pont-Neuf
http://www.wikidata.org/entity/Q12150878,Demi-sœur
http://www.wikidata.org/entity/Q12151228,Né quelque part
http://www.wikidata.org/entity/Q12151344,Piégé
http://www.wikidata.org/entity/Q1215341,National Lampoon's Pledge This!
http://www.wikidata.org/entity/Q1215857,"The Russians Are Coming, the Russians Are Coming"
http://www.wikidata.org/entity/Q1215958,"Faster, Pussycat! Kill! Kill!"
http://www.wikidata.org/entity/Q1216559,L'Étudiante
http://www.wikidata.org/entity/Q1216648,My Super Ex-Girlfriend
http://www.wikidata.org/entity/Q1216724,The Devil's Brigade
http://www.wikidata.org/entity/Q1216829,Torremolinos 73
http://www.wikidata.org/entity/Q1216970,The Chinese Botanist's Daughters
